user_id,user_age_days,followers_count,following_count,favourites_count,listed_count,tweet_count,is_verified,is_protected,desc_length_x,desc_has_url,username_length,name_length,location_length,profile_image_is_default,has_url,avg_tweets_per_day,label
2352159972,74.19636574074075,8,44,0,0,59,0,0,0,0,9,10,0,0,0,0.795187184921866,1
2353403779,73.37550925925926,7,41,0,0,75,0,0,0,0,10,11,0,0,0,1.0221393995762469,1
2356697995,71.27289351851852,5,44,0,1,59,0,0,0,0,14,15,0,0,0,0.8278041799561023,1
2386032864,52.97851851851852,4,36,0,0,47,0,0,0,0,8,9,0,0,0,0.8871520085337843,1
2356142870,71.5825462962963,9,47,0,0,77,0,0,0,0,13,14,0,0,0,1.0756811947649703,1
2351639844,74.47927083333333,6,41,0,0,59,0,0,0,0,11,12,0,0,0,0.7921667136062741,1
2376839882,58.63030092592592,3,36,0,1,46,0,0,0,0,10,11,0,0,0,0.7845772320619606,1
2380777692,56.28478009259259,9,41,0,0,40,0,0,0,0,11,12,0,0,0,0.7106716811103355,1
2360094793,69.09100694444444,3,29,0,0,60,0,0,0,0,11,12,0,0,0,0.8684198101183521,1
2360096220,69.08288194444444,10,35,0,0,64,0,0,0,0,7,8,0,0,0,0.92642341014442,1
2375008490,59.68174768518519,0,14,0,0,43,0,0,0,0,10,11,0,0,0,0.7204882723329771,1
2357105851,71.03505787037037,4,44,0,0,64,0,0,0,0,11,12,0,0,0,0.900963566691647,1
2352854274,73.7186574074074,4,43,0,1,68,0,0,0,0,13,14,0,0,0,0.9224259023298669,1
2361197112,68.39800925925925,5,43,0,0,44,0,0,0,0,13,14,0,0,0,0.6432935670675242,1
2384981766,53.61271990740741,6,35,0,0,36,0,0,0,0,13,14,0,0,0,0.6714824278770387,1
2357666222,70.67221064814815,6,40,0,0,68,0,0,0,0,9,10,0,0,0,0.9621886511568063,1
2351097535,74.84671296296297,8,44,0,0,82,0,0,0,0,13,14,0,0,0,1.0955724795156239,1
2387040132,52.43127314814815,3,40,0,0,46,0,0,0,0,12,13,0,0,0,0.8773389689143135,1
2385139394,53.51888888888889,10,41,0,0,44,0,0,0,0,8,9,0,0,0,0.8221396238103752,1
2364683192,66.10731481481481,0,37,0,1,63,0,0,0,0,12,13,0,0,0,0.952995885908917,1
2350961034,74.9300462962963,8,43,0,0,71,0,0,0,0,15,16,0,0,0,0.9475504495445507,1
2351690125,74.45684027777777,5,38,0,0,74,0,0,0,0,14,15,0,0,0,0.9938643478565868,1
2368926932,63.428136574074074,0,36,0,0,66,0,0,0,0,14,15,0,0,0,1.0405476579368644,1
2362038456,67.87717592592593,6,38,0,0,42,0,0,0,0,11,12,0,0,0,0.6187646850109046,1
2353578306,73.27119212962963,4,38,0,0,77,0,0,0,0,11,12,0,0,0,1.0508904893055784,1
2356699532,71.26787037037037,9,38,0,0,62,0,0,0,0,10,11,0,0,0,0.8699572304860014,1
2271465122,123.57954861111111,67,638,0,0,244,0,0,0,0,15,16,0,0,0,1.9744367151995335,1
2356410894,71.42106481481481,1,40,0,0,65,0,0,0,0,12,13,0,0,0,0.9100956315680899,1
2351546186,74.53479166666666,7,45,0,0,73,0,0,0,0,15,16,0,0,0,0.9794083727645083,1
2357998608,70.4498263888889,5,45,0,0,49,0,0,0,0,11,12,0,0,0,0.6955304479245341,1
2384309670,54.04855324074074,0,43,0,0,42,0,0,0,0,10,11,0,0,0,0.7770790651110743,1
2355918854,71.73193287037037,4,37,0,0,65,0,0,0,0,11,12,0,0,0,0.9061515073253718,1
2362227691,67.76378472222223,4,36,0,0,48,0,0,0,0,14,15,0,0,0,0.7083429517465557,1
2353317763,73.4179861111111,4,38,0,0,71,0,0,0,0,15,16,0,0,0,0.9670654671115988,1
2353562042,73.283125,6,43,0,0,83,0,0,0,0,10,11,0,0,0,1.1325936068829816,1
2381744869,55.68912037037037,4,40,0,0,41,0,0,0,0,12,13,0,0,0,0.7362299672017132,1
2349185352,76.05501157407407,7,51,0,0,64,0,0,0,0,13,14,0,0,0,0.8414961464593402,1
2359771842,69.30876157407407,2,35,0,0,39,0,0,0,0,12,13,0,0,0,0.5626994127664386,1
2354792378,72.45618055555556,9,36,0,0,86,0,0,0,0,13,14,0,0,0,1.186924264481972,1
2352219655,74.16082175925926,11,39,0,0,71,0,0,0,0,10,11,0,0,0,0.9573788067384322,1
2382335580,55.34899305555555,3,40,0,0,41,0,0,0,0,12,13,0,0,0,0.7407542033888997,1
2358034513,70.43417824074074,2,41,0,0,53,0,0,0,0,10,11,0,0,0,0.752475581760504,1
2353309142,73.4186111111111,5,40,0,0,73,0,0,0,0,13,14,0,0,0,0.9942982835132108,1
2374859071,59.79556712962963,4,40,0,0,40,0,0,0,0,15,16,0,0,0,0.6689458976840021,1
2374424215,60.08403935185185,1,37,0,0,40,0,0,0,0,12,13,0,0,0,0.6657341910723745,1
2212600722,161.3924537037037,91,251,7,0,136,0,0,0,0,13,14,0,0,0,0.8426664074827968,1
2351548490,74.533125,9,37,0,0,67,0,0,0,0,14,15,0,0,0,0.8989291553396003,1
2378868756,57.379050925925924,4,35,0,0,42,0,0,0,0,12,13,0,0,0,0.7319744504356804,1
2353973544,72.98545138888889,4,45,0,0,75,0,0,0,0,11,12,0,0,0,1.0276020432178317,1
2377477820,58.257152777777776,3,39,0,0,45,0,0,0,0,13,14,0,0,0,0.7724373245499212,1
2384967678,53.62306712962963,4,35,0,0,46,0,0,0,0,11,12,0,0,0,0.8578397619621195,1
2368582734,63.63863425925926,3,42,0,0,63,0,0,0,0,14,15,0,0,0,0.9899646612995784,1
2348629334,76.37943287037037,6,34,0,0,72,0,0,0,0,15,16,0,0,0,0.9426621323509278,1
2351978370,74.30464120370371,5,37,0,0,72,0,0,0,0,12,13,0,0,0,0.9689838732096225,1
2358668294,70.01629629629629,10,43,0,0,44,0,0,0,0,12,13,0,0,0,0.6284251195660915,1
2384227339,54.12113425925926,1,32,0,0,43,0,0,0,0,12,13,0,0,0,0.7945140062937499,1
2363865427,66.65832175925927,12,40,0,0,65,0,0,0,0,11,12,0,0,0,0.975122044920806,1
2350928496,74.95204861111111,7,33,0,0,76,0,0,0,0,13,14,0,0,0,1.0139816108342092,1
2357506140,70.77604166666667,3,36,0,0,53,0,0,0,0,10,11,0,0,0,0.7488409637370325,1
2380657250,56.351967592592594,5,42,0,0,41,0,0,0,0,14,15,0,0,0,0.7275699682546567,1
2384912562,53.65809027777778,6,41,0,0,40,0,0,0,0,13,14,0,0,0,0.7454607319691559,1
2384281274,54.073368055555555,2,35,0,1,47,0,0,0,0,11,12,0,0,0,0.8691894146952763,1
2355730032,71.85303240740741,4,38,0,0,80,0,0,0,0,11,12,0,0,0,1.1133837530059338,1
2356361863,71.45241898148149,7,42,0,0,53,0,0,0,0,9,10,0,0,0,0.7417523439197182,1
2370526800,62.39511574074074,1,38,0,0,67,0,0,0,0,11,12,0,0,0,1.073801981626112,1
2370908528,62.160324074074076,2,40,0,0,60,0,0,0,0,13,14,0,0,0,0.9652459173677149,1
2360729329,68.67606481481481,3,42,0,0,52,0,0,0,0,13,14,0,0,0,0.7571779102812636,1
2352105907,74.23670138888889,6,42,0,0,80,0,0,0,0,12,13,0,0,0,1.0776340735195926,1
2354030168,72.95099537037036,5,37,0,1,57,0,0,0,0,11,12,0,0,0,0.7813464220640997,1
2351922116,74.33565972222222,3,43,0,0,65,0,0,0,0,13,14,0,0,0,0.8744120838972865,1
2357307894,70.89855324074074,3,36,0,0,54,0,0,0,0,12,13,0,0,0,0.7616516384331254,1
2266115628,127.33570601851852,3,43,0,0,65,0,0,0,0,15,16,0,0,0,0.5104616884135021,1
2373421176,60.64912037037037,7,31,0,0,43,0,0,0,0,11,12,0,0,0,0.7089962563086247,1
2384119032,54.196527777777774,4,39,0,0,43,0,0,0,0,11,12,0,0,0,0.793408747196948,1
2352174630,74.18662037037036,7,38,0,0,80,0,0,0,0,15,16,0,0,0,1.0783615498622972,1
2378385974,57.6633912037037,4,36,0,0,39,0,0,0,0,11,12,0,0,0,0.6763389823170175,1
2360160126,69.03729166666666,5,38,0,0,44,0,0,0,0,12,13,0,0,0,0.6373366958702389,1
2362184952,67.78287037037038,5,40,0,0,37,0,0,0,0,15,16,0,0,0,0.5458606171731705,1
2351652194,74.47378472222222,5,37,0,0,69,0,0,0,0,10,11,0,0,0,0.9265005039137026,1
2379874970,56.79787037037037,4,39,0,1,38,0,0,0,0,13,14,0,0,0,0.6690391573340437,1
2353165838,73.49572916666666,3,42,0,0,68,0,0,0,0,15,16,0,0,0,0.9252238170271393,1
2357091176,71.03991898148148,7,40,0,0,50,0,0,0,0,9,10,0,0,0,0.7038296216132266,1
2382423954,55.2971875,8,46,0,0,41,0,0,0,0,13,14,0,0,0,0.7414481841151834,1
2357155178,70.99798611111112,7,39,0,0,67,0,0,0,0,14,15,0,0,0,0.9436887259232531,1
2385578917,53.28748842592593,3,36,0,0,37,0,0,0,0,13,14,0,0,0,0.6943468419812328,1
2353897176,73.04296296296296,7,45,0,0,74,0,0,0,0,11,12,0,0,0,1.0131023713320604,1
2353593986,73.26396990740741,8,44,0,0,76,0,0,0,0,14,15,0,0,0,1.0373448102622016,1
2374163378,60.25267361111111,3,39,0,0,42,0,0,0,0,15,16,0,0,0,0.697064491677434,1
2384894101,53.67704861111111,5,35,0,0,45,0,0,0,0,9,10,0,0,0,0.8383471209022083,1
2370555920,62.38162037037037,6,44,0,0,57,0,0,0,0,12,13,0,0,0,0.9137306589320794,1
2374738254,59.86858796296296,1,40,0,0,43,0,0,0,0,14,15,0,1,0,0.7182397438262905,1
2357741911,70.62631944444445,4,39,0,0,47,0,0,0,0,12,13,0,0,0,0.66547428358484,1
2385779701,53.16273148148148,7,36,0,0,40,0,0,0,0,13,14,0,0,0,0.7524067731833284,1
2380810310,56.26837962962963,1,42,0,0,32,0,0,0,0,14,15,0,0,0,0.5687030556402674,1
2383079875,54.875543981481485,3,40,0,0,43,0,0,0,0,9,10,0,0,0,0.7835913067380187,1
2371028359,62.07556712962963,2,36,0,0,61,0,0,0,0,10,11,0,0,0,0.9826732454967859,1
2379608905,56.94349537037037,4,36,0,0,34,0,0,0,0,12,13,0,0,0,0.5970831116315393,1
2348756964,76.31403935185185,50,546,0,0,251,0,0,0,0,10,11,0,0,0,3.289040900504611,1
2363853606,66.65986111111111,3,37,0,0,57,0,0,0,0,12,13,0,0,0,0.855087277333252,1
2354581796,72.5852199074074,2,40,0,0,70,0,0,0,0,10,11,0,0,0,0.9643836462149062,1
2212872006,161.2559837962963,89,263,3,0,145,0,0,0,0,13,14,0,0,0,0.8991914326973267,1
2383756734,54.433483796296294,5,41,0,0,39,0,0,0,0,12,13,0,0,0,0.7164707559317165,1
2358922069,69.84606481481481,6,41,0,0,62,0,0,0,0,11,12,0,0,0,0.8876663170175205,1
2359070545,69.74692129629629,4,35,0,0,65,0,0,0,0,13,14,0,0,0,0.931940763262204,1
2351503404,74.56059027777778,7,32,0,1,74,0,0,0,0,12,13,0,0,0,0.9924813997827716,1
2357565654,70.7371412037037,7,34,0,0,63,0,0,0,0,10,11,0,0,0,0.8906212215723553,1
2366106949,65.13141203703704,7,38,0,0,57,0,0,0,0,11,12,0,0,0,0.8751537444395211,1
2351906262,74.34325231481482,4,43,0,0,77,0,0,0,0,14,15,0,0,0,1.0357362177026999,1
2353062188,73.56271990740741,5,35,0,0,73,0,0,0,0,10,11,0,0,0,0.992350460933661,1
2384800922,53.736238425925926,6,38,0,1,42,0,0,0,0,15,16,0,0,0,0.7815954456190772,1
2352530569,73.93876157407408,2,33,0,0,60,0,0,0,0,12,13,0,0,0,0.8114823390490231,1
2374522956,60.00611111111111,6,41,0,0,30,0,0,0,0,10,11,0,0,0,0.4999490709288098,1
2368839308,63.47708333333333,0,40,0,0,57,0,0,0,0,11,12,0,0,0,0.8979618487307859,1
2361946789,67.9391087962963,6,40,0,0,34,0,0,0,0,12,13,0,0,0,0.5004481233555037,1
2348725105,76.33467592592592,2,42,0,0,67,0,0,0,0,13,14,0,0,0,0.8777138084309422,1
2352047742,74.26611111111112,8,42,0,0,72,0,0,0,0,14,15,0,0,0,0.9694865929197864,1
2352611989,73.8885763888889,10,45,0,0,55,0,0,0,0,10,11,0,0,0,0.744364040337725,1
2381626472,55.75570601851852,3,36,0,0,42,0,0,0,0,15,16,0,0,0,0.7532861162723712,1
2349372144,75.93097222222222,84,998,0,0,395,0,0,0,0,14,15,0,0,0,5.2020932069970875,1
2353476697,73.335625,4,46,0,0,65,0,0,0,0,12,13,0,0,0,0.8863359262795413,1
2377055413,58.48745370370371,5,33,0,0,43,0,0,0,0,13,14,0,0,0,0.7352003984074389,1
2353333646,73.40797453703703,3,40,0,0,80,0,0,0,0,12,13,0,0,0,1.0897998400682913,1
2377407865,58.29900462962963,3,47,0,0,35,0,0,0,0,14,15,0,0,0,0.6003532928563666,1
2358525120,70.12070601851852,10,43,0,0,63,0,0,0,0,13,14,0,0,0,0.8984507241685687,1
2379797204,56.83844907407408,6,38,0,0,42,0,0,0,0,14,15,0,0,0,0.7389364056420252,1
2376832255,58.64052083333333,0,38,0,0,45,0,0,0,0,10,11,0,0,0,0.7673874411946385,1
2377929164,57.943703703703704,2,41,0,0,46,0,0,0,0,13,14,0,0,0,0.7938739891627904,1
2377818876,58.01538194444444,7,22,0,0,41,0,0,0,0,15,16,0,0,0,0.7067091160849808,1
2382957589,54.952777777777776,7,40,0,0,42,0,0,0,0,14,15,0,0,0,0.764292560524424,1
2356047794,71.64425925925926,8,44,0,0,68,0,0,0,0,12,13,0,0,0,0.9491339537030355,1
2362249506,67.74112268518519,7,39,0,0,48,0,0,0,0,12,13,0,0,0,0.7085799199769914,1
2377911150,57.953148148148145,4,38,0,0,41,0,0,0,0,14,15,0,0,0,0.7074680255112613,1
2370900948,62.16478009259259,2,39,0,0,47,0,0,0,0,9,10,0,0,0,0.756055103451501,1
2353619558,73.24753472222223,8,42,0,0,66,0,0,0,0,12,13,0,0,0,0.9010542040662342,1
2364642542,66.14596064814815,10,39,0,0,54,0,0,0,0,12,13,0,0,0,0.8163763690857432,1
2350959397,74.93778935185185,5,41,0,1,81,0,0,0,0,14,15,0,0,0,1.0808965625979168,1
2356615854,71.31315972222222,13,41,0,0,59,0,0,0,0,14,15,0,0,0,0.827336769293059,1
2360436122,68.86515046296296,7,39,0,0,45,0,0,0,0,14,15,0,0,0,0.653450969670805,1
2367870068,63.989756944444444,7,42,0,0,49,0,0,0,0,12,13,0,0,0,0.7657475442013945,1
2357386314,70.85041666666666,7,43,0,1,47,0,0,0,0,9,10,0,0,0,0.6633694133056934,1
2363349115,67.01766203703704,8,40,0,0,62,0,0,0,0,14,15,0,0,0,0.925129244893782,1
2383501320,54.58462962962963,7,43,0,0,42,0,0,0,0,12,13,0,0,0,0.7694473611991717,1
2382797689,55.06149305555556,5,34,0,0,43,0,0,0,0,13,14,0,0,0,0.7809450276923864,1
2352354552,74.05842592592593,5,42,0,0,77,0,0,0,0,13,14,0,0,0,1.0397196267349327,1
2377879488,57.972766203703706,6,34,0,0,44,0,0,0,0,11,12,0,0,0,0.7589770528874974,1
2360180306,69.02503472222222,9,38,0,0,64,0,0,0,0,15,16,0,0,0,0.9271998099002152,1
2385857006,53.105810185185184,2,38,0,0,38,0,0,0,0,12,13,0,0,0,0.7155525761105553,1
2363576851,66.86241898148148,9,35,0,0,60,0,0,0,0,13,14,0,0,0,0.8973650672024416,1
2352413964,74.01478009259259,3,36,0,0,75,0,0,0,0,14,15,0,0,0,1.0133111101980414,1
2352807661,73.75891203703704,3,37,0,0,73,0,0,0,0,14,15,0,0,0,0.9897108972219268,1
2368604569,63.630439814814814,0,37,0,0,56,0,0,0,0,14,15,0,0,0,0.8800819117846148,1
2349988380,75.52511574074074,4,33,0,0,55,0,0,0,0,15,16,0,0,0,0.7282345578994807,1
2377083871,58.47202546296296,4,37,0,0,35,0,0,0,0,12,13,0,0,0,0.5985768258291769,1
2348486216,76.44996527777778,2,52,0,0,69,0,0,0,0,14,15,0,0,0,0.9025510848401341,1
2384214144,54.12354166666667,6,32,0,0,37,0,0,0,0,13,14,0,0,0,0.6836211780864702,1
2363046775,67.24753472222223,4,39,0,0,59,0,0,0,0,11,12,0,0,0,0.8773555694845069,1
2357072516,71.05064814814814,1,39,0,0,65,0,0,0,0,11,12,0,0,0,0.9148403396634436,1
2384245609,54.106689814814814,3,38,0,1,45,0,0,0,0,13,14,0,0,0,0.8316901167365177,1
2380793118,56.276365740740744,6,42,0,0,44,0,0,0,0,12,13,0,0,0,0.7818557335569181,1
2360803651,68.62675925925926,1,39,0,0,43,0,0,0,0,13,14,0,0,0,0.6265777349470371,1
2353121864,73.52197916666667,10,41,0,0,75,0,0,0,0,13,14,0,0,0,1.020103101548446,1
2355907873,71.74350694444445,5,42,0,0,59,0,0,0,0,14,15,0,0,0,0.8223740612974688,1
2377593666,58.17583333333334,12,46,0,0,42,0,0,0,0,11,12,0,0,0,0.7219492506003481,1
2381845933,55.630763888888886,2,41,0,0,43,0,0,0,0,9,10,0,0,0,0.7729536001506313,1
2377853522,57.99258101851852,3,41,0,0,43,0,0,0,0,9,10,0,0,0,0.7414741420940526,1
2383354165,54.692569444444445,5,44,0,0,44,0,0,0,0,10,11,0,0,0,0.8044968382806997,1
2378059088,57.866851851851855,5,37,0,0,42,0,0,0,0,13,14,0,0,0,0.7258041163483788,1
2354283128,72.7889699074074,12,36,0,0,67,0,0,0,0,13,14,0,0,0,0.9204691200433185,1
2366209440,65.04369212962963,4,45,0,0,54,0,0,0,0,14,15,0,0,0,0.8302111611709998,1
2357261028,70.92775462962963,5,42,0,1,59,0,0,0,0,14,15,0,0,0,0.8318323267986378,1
2353817138,73.11222222222223,2,38,0,0,77,0,0,0,0,14,15,0,0,0,1.0531754692503468,1
2376435464,58.90291666666667,4,37,0,0,42,0,0,0,0,13,14,0,0,0,0.7130376841038542,1
2370971431,62.11908564814815,3,44,0,0,46,0,0,0,0,9,10,0,0,0,0.7405131414850145,1
2353351447,73.40248842592592,4,33,0,1,79,0,0,0,0,9,10,0,0,0,1.0762577756946896,1
2381832290,55.6343287037037,4,34,0,0,43,0,0,0,0,10,11,0,0,0,0.7729040725215639,1
2356109287,71.6080787037037,8,37,0,0,78,0,0,0,0,11,12,0,0,0,1.0892625570011718,1
2379771720,56.85045138888889,2,40,0,0,35,0,0,0,0,11,12,0,0,0,0.6156503339776511,1
2352280880,74.11357638888889,3,39,0,0,90,0,0,0,0,12,13,0,0,0,1.214352392244566,1
2352902946,73.68047453703704,3,44,0,0,63,0,0,0,0,15,16,0,0,0,0.8550433414118198,1
2353047476,73.57346064814814,5,42,0,0,63,0,0,0,0,11,12,0,0,0,0.8562870169312704,1
2384234527,54.11511574074074,5,40,0,0,45,0,0,0,0,13,14,0,0,0,0.83156061947699,1
2352102996,74.23336805555556,3,41,0,0,70,0,0,0,0,14,15,0,0,0,0.9429721551181741,1
2377740938,58.072048611111114,4,39,0,0,48,0,0,0,0,15,16,0,0,0,0.8265594261170353,1
2357692926,70.65306712962963,2,40,0,0,64,0,0,0,0,13,14,0,0,0,0.9058346890552154,1
2362149644,67.8098263888889,3,37,0,0,47,0,0,0,0,12,13,0,0,0,0.6931148744923847,1
2351516604,74.55199074074073,0,25,0,0,62,0,0,0,0,14,15,0,0,0,0.8316343876580645,1
2351747839,74.42748842592593,5,42,0,0,68,0,0,0,0,12,13,0,0,0,0.9136409211770754,1
2386421436,52.76223379629629,1,42,0,0,44,0,0,0,0,14,15,0,0,0,0.8339298016824835,1
2380444051,56.47290509259259,4,32,0,0,42,0,0,0,0,11,12,0,0,0,0.7437194737444022,1
2384085973,54.22638888888889,6,42,0,0,41,0,0,0,0,13,14,0,0,0,0.7560894259051716,1
2355866119,71.77196759259259,7,44,0,0,87,0,0,0,0,13,14,0,0,0,1.212172408058751,1
2384555508,53.89259259259259,2,38,0,0,47,0,0,0,0,12,13,0,0,0,0.8721049937826715,1
2362055604,67.86658564814815,8,40,0,0,47,0,0,0,0,11,12,0,0,0,0.6925351976764323,1
2359876428,69.24431712962964,3,43,0,0,65,0,0,0,0,14,15,0,0,0,0.9387051783558038,1
2351766690,74.41364583333333,9,41,0,0,80,0,0,0,0,15,16,0,0,0,1.0750716219993708,1
2352753792,73.79015046296297,6,39,0,0,73,0,0,0,0,13,14,0,0,0,0.9892919116264511,1
2360246544,68.9796875,2,37,0,0,44,0,0,0,0,11,12,0,0,0,0.6378689286194733,1
2378379048,57.665474537037035,2,45,0,0,35,0,0,0,0,9,10,0,0,0,0.6069489529748248,1
2356879860,71.16361111111111,1,41,0,0,54,0,0,0,0,14,15,0,0,0,0.7588147706118016,1
2358350287,70.24663194444445,5,40,0,0,60,0,0,0,0,11,12,0,0,0,0.8541334649797644,1
2352089371,74.24689814814815,5,40,0,0,74,0,0,0,0,11,12,0,0,0,0.9966746200719373,1
2352031064,74.2772337962963,6,44,0,0,71,0,0,0,0,14,15,0,0,0,0.9558783413883939,1
2357605212,70.71188657407407,13,39,0,0,56,0,0,0,0,13,14,0,0,0,0.7919460492599258,1
2348295690,76.5602662037037,4,52,0,0,80,0,0,0,0,15,16,0,0,0,1.0449284324876271,1
2383376780,54.671967592592594,10,41,0,0,44,0,0,0,0,15,16,0,0,0,0.8047999940862104,1
2371188524,61.953981481481485,7,40,0,1,46,0,0,0,0,11,12,0,0,0,0.7424865707987336,1
2353724971,73.18353009259259,1,34,0,0,66,0,0,0,0,14,15,0,0,0,0.901842245306476,1
2378500051,57.59519675925926,7,43,0,0,50,0,0,0,0,11,12,0,0,0,0.868127933321694,1
2380749122,56.30099537037037,5,35,0,0,34,0,0,0,0,10,11,0,0,0,0.6038969501771241,1
2358752732,69.95395833333333,9,37,0,0,57,0,0,0,0,9,10,0,0,0,0.8148216418800941,1
2357190121,70.97854166666667,5,32,0,0,53,0,0,0,0,12,13,0,0,0,0.7467045392704315,1
2358458424,70.16877314814815,6,40,0,0,63,0,0,0,0,15,16,0,0,0,0.8978352659686967,1
2377541917,58.219155092592594,10,35,0,0,42,0,0,0,0,11,12,0,0,0,0.7214120371858808,1
2357220996,70.95300925925926,7,41,0,0,38,0,0,0,0,13,14,0,0,0,0.5355657196382455,1
2384562583,53.89466435185185,0,35,0,0,45,0,0,0,0,11,12,0,0,0,0.8349620450598786,1
2360647470,68.72571759259259,7,44,0,0,42,0,0,0,0,11,12,0,0,0,0.6111249305223977,1
2363058156,67.23409722222222,9,47,0,0,52,0,0,0,0,14,15,0,0,0,0.7734170811383465,1
2375950873,59.11184027777778,4,38,0,0,43,0,0,0,0,15,16,0,0,0,0.7274346234273913,1
2356911834,71.14530092592592,3,39,0,0,63,0,0,0,0,13,14,0,0,0,0.8855117385768279,1
2354497658,72.64215277777778,4,42,0,0,78,0,0,0,0,14,15,0,0,0,1.0737567093427958,1
2353133384,73.5152662037037,5,40,0,1,81,0,0,0,0,12,13,0,0,0,1.101811951190449,1
2359881666,69.24130787037036,6,44,0,0,36,0,0,0,0,12,13,0,0,0,0.519920847645979,1
2362025534,67.88668981481482,4,34,0,0,46,0,0,0,0,13,14,0,0,0,0.6775996804068919,1
2361797126,68.03498842592593,3,43,0,0,47,0,0,0,0,14,15,0,0,0,0.690821008374991,1
2386462008,52.74324074074074,5,46,0,0,45,0,0,0,0,10,11,0,0,0,0.8531898782634063,1
2357151722,70.99982638888889,5,39,0,0,56,0,0,0,0,15,16,0,0,0,0.788734311891633,1
2353162921,73.50137731481482,5,40,0,1,65,0,0,0,0,12,13,0,0,0,0.8843371578910747,1
2360100590,69.08097222222223,9,44,0,0,45,0,0,0,0,14,15,0,0,0,0.6514094677740329,1
2370697182,62.299050925925926,5,47,0,0,68,0,0,0,0,15,16,0,0,0,1.0915093873475403,1
2384209956,54.1265162037037,2,38,0,0,35,0,0,0,0,14,15,0,0,0,0.6466331441256129,1
2381141238,56.05659722222222,5,36,0,0,43,0,0,0,0,13,14,0,0,0,0.767081866608055,1
2377056618,58.48149305555555,4,36,0,0,36,0,0,0,0,14,15,0,0,0,0.6155793483285695,1
2363660318,66.80313657407407,5,43,0,0,55,0,0,0,0,14,15,0,0,0,0.823314622595589,1
2383181557,54.81320601851852,6,40,0,0,43,0,0,0,0,11,12,0,0,0,0.7844824694434053,1
2350539337,75.22731481481482,3,49,0,0,66,0,0,0,0,14,15,0,0,0,0.8773408872180224,1
2361648698,68.13740740740741,1,37,0,1,43,0,0,0,0,12,13,0,0,0,0.6310777149446933,1
2362550521,67.53420138888889,9,42,0,0,52,0,0,0,0,13,14,0,0,0,0.7699802198086719,1
2380888711,56.22831018518519,8,39,0,1,41,0,0,0,0,14,15,0,0,0,0.729170041493306,1
2351130559,74.82476851851852,6,39,0,0,68,0,0,0,0,14,15,0,0,0,0.9087899693853457,1
2357378532,70.85563657407407,4,37,0,0,44,0,0,0,0,12,13,0,0,0,0.6209809340012136,1
2359097959,69.72768518518518,11,37,0,0,39,0,0,0,0,11,12,0,0,0,0.5593187173373638,1
2386642392,52.637881944444445,4,45,0,0,42,0,0,0,0,13,14,0,0,0,0.7979044302432913,1
2360273719,68.96695601851852,6,36,0,1,55,0,0,0,0,14,15,0,0,0,0.7974833511246813,1
2353126939,73.52351851851851,5,41,0,0,65,0,0,0,0,10,11,0,0,0,0.8840708446176645,1
2354975202,72.36190972222222,5,41,0,0,74,0,0,0,0,12,13,0,0,0,1.0226374519609627,1
2377029840,58.49703703703704,5,36,0,0,42,0,0,0,0,13,14,0,0,0,0.7179850708579119,1
2354901288,72.39936342592593,2,36,0,0,75,0,0,0,0,11,12,0,0,0,1.035920696192504,1
2383388173,54.66899305555555,4,34,0,0,44,0,0,0,0,12,13,0,0,0,0.8048437832107622,1
2353278416,73.434375,7,45,0,1,69,0,0,0,0,11,12,0,0,0,0.9396144388835006,1
2213054796,161.15085648148147,91,282,3,0,134,0,0,0,0,13,14,0,0,0,0.8315190008554469,1
2363654694,66.80554398148148,5,38,0,0,54,0,0,0,0,10,11,0,0,0,0.8083161362573844,1
2361813229,68.02854166666667,3,46,0,0,37,0,0,0,0,10,11,0,0,0,0.5438893521693747,1
2357284867,70.91814814814815,4,36,0,0,61,0,0,0,0,12,13,0,0,0,0.860146531356464,1
2356626554,71.30905092592593,5,39,0,0,65,0,0,0,0,15,16,0,0,0,0.9115252305909267,1
2358340981,70.25159722222222,6,40,0,0,35,0,0,0,0,9,10,0,0,0,0.498209306061434,1
2357929946,70.4934837962963,5,36,0,0,60,0,0,0,0,15,16,0,0,0,0.851142487470734,1
2349193004,76.0505787037037,7,39,0,0,76,0,0,0,0,10,11,0,0,0,0.9993349202083566,1
2378075172,57.855185185185185,3,34,0,0,36,0,0,0,0,10,11,0,0,0,0.6222432658806034,1
2382774300,55.07019675925926,6,41,0,0,38,0,0,0,0,15,16,0,0,0,0.6900283918739124,1
2384412751,53.98769675925926,14,41,0,0,47,0,0,0,0,14,15,0,0,0,0.8705687026992956,1
2384189652,54.14329861111111,1,41,0,0,44,0,0,0,0,13,14,0,0,0,0.8126582664158588,1
2359741370,69.32802083333333,11,30,0,0,43,0,0,0,0,12,13,0,0,0,0.6202398231320275,1
2356237255,71.52619212962964,4,44,0,0,73,0,0,0,0,10,11,0,0,0,1.0206051350684824,1
2352263454,74.12516203703704,8,46,0,1,77,0,0,0,0,13,14,0,0,0,1.038783549946818,1
2368549159,63.667685185185185,3,30,0,1,60,0,0,0,0,13,14,0,0,0,0.9423932860616723,1
2356306476,71.47815972222222,3,40,0,0,70,0,0,0,0,15,16,0,0,0,0.9793201069069666,1
2359951080,69.19253472222222,8,33,0,0,67,0,0,0,0,9,10,0,0,0,0.9683125397944037,1
2349862765,75.61182870370371,11,40,0,1,70,0,0,0,0,14,15,0,0,0,0.9257810619622022,1
