user_id,user_id,user_age_days,tweet_count,avg_tweet_length,description_empty,avg_user_mention_count,followers_count,avg_hashtag_count,avg_tweets_per_day,label
706,rxpxlhu75,126.40612268518518,4.0,126.10377358490568,1,106.0,1.0,1,0.03139566541777447,0
707,brsxl,363.1875578703704,87.0,317.8837209302326,1,92.0,785.7469879518072,3,0.23888789751287148,0
708,u40uu8wz,58.28847222222223,17.0,112.56,1,50.0,693.8235294117648,3,0.2867336492713357,0
709,uoe7ktfkx,21.06716435185185,13.0,1104.0,0,4.0,1157.4615384615386,1,0.5891105804407105,0
710,j5lwm,363.0853240740741,229.0,84.73809523809524,1,42.0,1210.6506550218342,1,0.6289734434706556,0
711,i3xcy,240.0338888888889,2.0,180.0,1,26.0,1.0,2,0.00829758839812751,0
712,wqowh,91.27663194444445,4.0,102.0,1,4.0,3356.75,2,0.0433479193563135,0
713,es1pk,353.9544907407408,8.0,100.15,1,20.0,185.375,1,0.022538100541579596,0
714,56qggo3d,335.2403356481482,82.0,98.05660377358492,1,53.0,2036.5121951219512,1,0.24387318030103095,0
715,w4wio,332.3312384259259,1.0,122.34328358208955,1,67.0,1.0,2,0.003000018854285161,0
716,hjj9es6c,348.0202546296296,43.0,93.73134328358208,1,210.0,1143.3255813953488,2,0.1232020188789054,0
717,34iegigm,36.41811342592592,1.0,229.72043010752688,1,186.0,1.0,1,0.026725024552069727,0
718,9vfts,343.1478472222222,17.0,115.35064935064936,1,77.0,3280.6153846153848,2,0.04939737423091538,0
719,wg6b9d0ej,36.70679398148148,1.0,612.0512820512821,1,39.0,1.0,1,0.026520419648807025,0
720,rlhit,182.4230787037037,6.0,249.17105263157896,1,76.0,166.0,1,0.032711259904715836,0
721,8umxxbw,216.80935185185183,246.0,166.17424242424244,1,134.0,500.5528455284553,1,1.1294280888697685,0
722,3wimrrkr,238.04944444444445,6.0,415.0,1,6.0,337.75,2,0.025099409931464665,0
723,tgrt6rmo,133.0532638888889,2.0,548.0,1,2.0,3.0,2,0.014919442779533632,0
724,d2mp0,115.01489583333333,40.0,107.55319148936172,1,94.0,2008.55,2,0.3447833117694118,0
725,69jwf,125.81133101851852,1.0,364.010101010101,1,99.0,0.0,2,0.007885730651734646,0
726,a3prz608,120.34625,3.0,79.41818181818182,1,110.0,55.0,1,0.024722642850520723,0
727,jnqhj,341.9815277777778,7.0,357.5948275862069,1,116.0,132.28571428571428,3,0.020409262403587494,0
728,fw11p4mkr,312.6701736111111,8.0,116.71428571428572,1,49.0,763.5,1,0.025504496994089132,0
729,pnnkzgis,127.40965277777778,2.0,181.2878787878788,1,66.0,0.5,1,0.015575153088071541,0
730,5d6zv,365.0520023148149,191.0,119.0,1,1.0,1962.873015873016,2,0.5217837869815412,0
731,88u4rugu,321.89006944444446,4.0,242.92105263157896,1,76.0,883.5,1,0.012388117128787166,0
732,nid4a5d,364.8329861111111,1.0,225.27272727272728,1,88.0,1.0,1,0.002733487788048394,0
733,wq69p,306.9779976851852,5.0,108.82692307692308,1,52.0,1345.2,3,0.016234925993352925,0
734,w06s1fcm,363.7439467592593,309.0,787.3286219081272,0,283.0,3629.6278317152105,1,0.8471696452962609,0
735,dj1cm4cvk,287.07865740740743,3.0,169.12299465240642,0,374.0,462.3333333333333,1,0.01041382248514624,0
736,b0sw8,363.3455439814815,181.0,128.8314606741573,1,91.0,2231.0818713450294,2,0.4967811545657318,0
737,vzg3ziyi,191.1225462962963,35.0,1189.9655172413793,0,29.0,244.6,1,0.1821753910445373,0
738,pk9w5gp0,33.99608796296296,2.0,111.83333333333331,1,6.0,8.0,1,0.05714924485607188,0
739,f5t4vzv5,358.375787037037,5.0,277.3478260869565,0,23.0,75.66666666666667,2,0.01391301300853834,0
740,2u9gyl4l,360.9683912037037,169.0,93.10526315789474,0,61.0,399.9341317365269,2,0.46689159635735283,0
741,i0tgyhlz,94.78025462962962,2.0,170.53125,1,32.0,1.0,1,0.02088113053920928,0
742,8qcu6,145.0494675925926,2.0,423.6666666666667,1,12.0,174.5,1,0.01369399035112564,0
743,jkcka,320.02783564814814,7.0,122.61702127659576,1,47.0,1066.428571428571,2,0.021804962756164597,0
744,rnpin,347.910613425926,80.0,237.6129032258065,1,93.0,1137.075,1,0.22928508598373168,0
745,ykt60,365.16244212962965,1.0,200.4255319148936,1,47.0,975.0,1,0.0027310283222493304,0
746,rbkhtc9j4,122.91186342592592,2.0,152.448,1,125.0,955.5,2,0.016140504586920307,0
747,lni133yg0,170.52489583333335,18.0,104.58333333333331,1,12.0,330.55555555555554,2,0.10494103443438421,0
748,cu3lv,363.894537037037,189.0,269.54597701149424,1,174.0,907.3597883597884,1,0.5179578777328102,0
749,4xrc6,50.19280092592592,5.0,186.92424242424244,0,132.0,1034.2,3,0.09766998307505803,0
750,k1n990xs,88.2302199074074,36.0,322.08,1,25.0,9.583333333333334,1,0.4034507595897058,0
751,hj43o2b0s,224.0241203703704,4.0,313.48148148148147,1,27.0,2229.0,2,0.017775872175019917,0
752,viakq9hp,136.08697916666668,2.0,300.77777777777777,1,9.0,0.0,1,0.014589277640792226,0
753,9ny0i,339.9905439814815,3.0,805.0,1,2.0,637.0,1,0.008797897926937599,0
754,4bevycqp,104.77822916666666,2.0,117.72727272727272,1,22.0,1.0,1,0.018907482340706924,0
755,483jrjsxu,351.5880902777778,56.0,513.0526315789474,1,40.0,797.1764705882352,2,0.15882555748233523,0
756,j6ia7,363.1690625,114.0,283.9306930693069,1,101.0,1866.0350877192984,2,0.3130414187778513,0
757,ulg9u,217.15802083333327,428.0,1427.7357142857145,0,140.0,1456.8443396226414,1,1.9618806513054143,0
758,7lxrlqd,13.984375,2.0,159.8108108108108,1,74.0,0.5,1,0.1334723670490094,0
759,nqxfp,273.6229398148148,2.0,199.5,0,38.0,0.0,1,0.007282712803776154,0
760,atcqblbfk,84.9285300925926,2.0,222.47368421052636,1,38.0,0.0,3,0.023275156666184012,0
761,u5xg8hwk,360.7772453703704,143.0,105.7910447761194,0,67.0,2423.979020979021,2,0.39527085196749556,0
762,7eqjpxs1,334.8669212962963,14.0,293.37142857142857,1,35.0,888.7857142857143,1,0.041683176020925944,0
763,u63rulc,222.13364583333333,10.0,0.0,1,0.0,75.25,3,0.044816190595789236,0
764,kxoj7,259.5460648148148,4.0,61.25,1,4.0,60.75,2,0.015352371577145222,0
765,n4ey9,362.6781018518519,119.0,621.6224489795918,1,98.0,1134.1367521367522,2,0.32721244252554943,0
766,tkp6i,191.00309027777777,3.0,445.2162162162162,1,37.0,7.0,3,0.015624748516598312,0
767,muicc,332.1289814814815,233.0,200.93548387096772,0,157.0,1708.8068669527895,2,0.6994287887046308,0
768,fwa9qsdx,282.2321412037037,3.0,187.7,1,20.0,1.0,1,0.010592018219578996,0
769,abrz8,359.8448032407408,180.0,318.4822695035461,1,146.0,859.4659090909091,1,0.49882940916267376,0
770,mlz96,361.111863425926,144.0,93.0,1,135.0,1333.7785714285717,3,0.3976671701325157,0
771,1095cgk5,124.88938657407408,186.0,915.0159574468086,0,188.0,957.0164835164836,2,1.4774875393531008,0
772,3h4qt6ve,335.80421296296294,3.0,94.375,1,8.0,729.6666666666666,1,0.008907252001416914,0
773,35fk2,162.06715277777778,395.0,459.8,1,15.0,3994.430379746836,2,2.4223149375661954,0
774,2nxge,131.9230902777778,3.0,90.47058823529412,1,17.0,150.0,1,0.022569442176906287,0
775,andyfts6,61.74596064814815,3.0,114.76190476190476,1,21.0,3462.6666666666665,1,0.04781184269092134,0
776,4hr38,8.89829861111111,3.0,141.0,0,4.0,579.6666666666666,1,0.30308239000108744,0
777,2suo5ama,361.0861111111111,58.0,83.26666666666667,0,15.0,1367.2068965517242,2,0.16018289081019707,0
778,b8tqa,223.11653935185183,5.0,204.22680412371133,1,99.0,1467.3333333333333,2,0.022309821552929873,0
779,5evmt,194.2173148148148,8.0,1844.0,1,2.0,414.375,2,0.04097997151322814,0
780,3mrgd,116.94586805555556,1.0,99.85714285714286,1,14.0,12.0,1,0.008478465727421447,0
781,j7z27,279.9830324074074,411.0,299.7958333333333,1,242.0,277.3795620437956,3,1.462721775327972,0
782,nd3gtvnr,328.21006944444446,1.0,113.6986301369863,0,73.0,2322.0,2,0.003037574159525379,0
783,l55cx,236.73141203703705,3.0,193.1372549019608,1,53.0,390.6666666666667,1,0.012619283140978522,0
784,aeasnbznu,298.0964699074074,43.0,199.0,1,3.0,389.6829268292683,3,0.1437663240001184,0
785,ijx7krja,163.95542824074073,1.0,151.34615384615384,1,52.0,3685.0,1,0.006062243665849972,0
786,ba0snhoh,194.74559027777775,251.0,163.92708333333334,0,192.0,4538.313253012048,2,1.282276651258463,0
787,10mbuv,189.2668402777778,3.0,155.81,1,100.0,966.6666666666666,4,0.015767329691396492,0
788,jt3g5ci8d,19.90225694444445,1.0,119.92307692307692,1,65.0,35.0,3,0.04784172363098747,0
789,hsdekbu,359.2930439814815,176.0,363.795,1,236.0,2716.919540229885,3,0.48849125160752793,0
790,8zopy,56.15486111111111,2.0,182.57142857142856,1,21.0,0.5,1,0.034992649113641056,0
791,pj8rp,112.13694444444444,1.0,77.90821256038647,0,211.0,1727.0,1,0.008838845744955106,0
792,vorb535m,269.23921296296294,42.0,1224.8372093023256,1,43.0,881.4047619047619,2,0.15541785938281363,0
793,6obun,316.9537731481482,1.0,197.65384615384616,1,52.0,2176.0,1,0.003145111284884981,0
794,7z6b5t42,146.42481481481482,6.0,171.125,0,24.0,3896.8333333333335,1,0.040698711458697086,0
795,qlhni3d,202.97141203703703,63.0,58.13924050632912,1,121.0,762.6031746031746,1,0.30886681310300723,0
796,4ffzz,200.5058101851852,5.0,95.24770642201835,1,111.0,29.666666666666668,3,0.024813180301873013,0
797,n5z5o2ab,251.78172453703704,1.0,37.66666666666666,0,45.0,1.0,2,0.00395598218910593,0
798,17icui,335.6976736111111,43.0,471.1538461538461,1,39.0,313.5853658536585,2,0.12771101011427063,0
799,b1zxy,353.83208333333334,14.0,176.4848484848485,1,33.0,1738.071428571429,3,0.039455282252051145,0
800,699qgh7l,3.939733796296296,10.0,74.625,1,8.0,47.1,2,2.024400587638504,0
801,lc2648v,86.33832175925926,3.0,60.58139534883721,1,43.0,259.0,1,0.03434918303410097,0
802,87vpf,280.00381944444445,33.0,164.0,1,4.0,3988.212121212121,1,0.11743612618946708,0
803,wo0eu0h,58.15884259259259,1.0,109.08333333333331,0,24.0,1.0,2,0.01690364375257761,0
804,105dzy,184.4207638888889,6.0,174.14864864864865,1,74.0,2592.75,2,0.032358835516368735,0
805,b48nx0z5,290.0613657407408,1.0,181.29508196721312,1,61.0,1.0,3,0.003435701600090536,0
806,daf6t8s7,288.88925925925923,3.0,0.0,0,0.0,5720.666666666667,1,0.010348779418960754,0
807,18pkh98j,318.5719907407407,63.0,1129.1555555555556,1,45.0,67.85714285714286,1,0.19713867868698803,0
808,or73vtdfx,119.03548611111113,1.0,191.71875,1,32.0,1.0,1,0.008330869748587077,0
809,11ccj8,137.15167824074075,2.0,114.6153846153846,1,13.0,23.5,1,0.014476841870243763,0
810,l56gwtzca,253.9169097222222,103.0,1311.0,1,1.0,660.1262135922331,2,0.40405322703871244,0
811,8ohkv,280.2208449074074,3.0,109.83333333333331,1,12.0,1935.6666666666667,1,0.010667772515183775,0
812,abq34,211.18391203703703,10.0,58.93333333333333,1,15.0,1651.9,1,0.04712892652414894,0
813,333ifi1r,326.4643981481481,13.0,118.41379310344828,1,29.0,1854.571428571429,3,0.039698972082206845,0
814,41lui,345.0666087962963,3.0,109.8076923076923,0,26.0,3.6666666666666665,2,0.008668851382208553,0
815,cljjx7xw1,340.06008101851853,10.0,125.2445652173913,1,184.0,327.25,1,0.029320347224854586,0
816,rithhj2gg,59.84207175925926,5.0,136.3972602739726,1,75.0,774.6,2,0.08217997604986346,0
817,8gtscn1b,363.5174421296296,10.0,255.3908045977012,0,174.0,669.0,2,0.027433529494711537,0
818,4oo3s9ro,156.13143518518518,3.0,86.78378378378379,1,74.0,1.0,1,0.01909229681803892,0
819,wn925,306.9251851851852,17.0,128.2,1,20.0,79.4,2,0.05520821555981611,0
820,iw9u38pxr,284.3843865740741,23.0,260.06779661016947,1,354.0,6082.826086956522,1,0.08059305653019719,0
821,11im2o45e5,18.090497685185184,1.0,282.7647058823529,1,17.0,1.0,1,0.0523820812055639,0
822,89yik,288.9854282407408,19.0,309.8,1,15.0,2303.6315789473683,2,0.06552053361876699,0
823,3afh8,365.0729050925926,19.0,157.66137566137567,1,189.0,5104.210526315789,1,0.05190222968070865,0
824,zm1bhjadd,7.009247685185185,4.0,131.25,1,4.0,34.75,3,0.4994226870270044,0
825,ckx8phh,276.02131944444443,2.0,148.10256410256412,1,39.0,455.5,2,0.007219660941659374,0
826,4ghgq,113.90927083333334,5.0,0.0,1,0.0,1071.2,1,0.04351259009599059,0
827,aozw8bhr,14.665219907407408,3.0,228.8571428571429,0,7.0,1438.0,2,0.19150704667614843,0
828,verq8vx6,348.1181134259259,11.0,155.32692307692307,1,208.0,1091.3636363636365,3,0.03150796128008386,0
829,aywga,174.14945601851852,1.0,119.64285714285714,1,42.0,120.0,3,0.005709409682061874,0
830,xigdy0bi8,14.85912037037037,1.0,76.5,0,26.0,2.0,2,0.06305519957262587,0
831,tyyiguo,362.1181365740741,188.0,1493.8253968253969,0,189.0,987.3936170212766,1,0.5177378408408114,0
832,4ot9563,321.90681712962964,293.0,291.72477064220186,0,218.0,1975.8048780487804,2,0.9073825155025338,0
833,rjpcu5tu4,113.07987268518518,2.0,166.125,1,24.0,1.0,1,0.017531576367719133,0
834,i7fcn,175.32310185185185,2.0,83.37931034482759,1,29.0,41.0,2,0.011342813159448708,0
835,512zg,244.25497685185184,7.0,212.5,1,2.0,1966.2857142857144,2,0.028541724575189373,0
836,t4xm39y7,192.7470833333333,4.0,92.25,1,44.0,52.0,1,0.020645472082375438,0
837,7owm6,357.48994212962964,32.0,208.58552631578948,1,152.0,961.46875,1,0.08926331324639739,0
838,10k39a,345.0663657407408,137.0,61.588235294117645,0,87.0,373.12213740458014,3,0.3958778244940306,0
839,m2go3s4dd,236.3282638888889,47.0,171.75,1,12.0,400.72093023255815,2,0.1980379379592319,0
840,xqz0gbh9r,61.480868055555554,4.0,280.35483870967744,1,31.0,1.0,2,0.06401959711000423,0
841,bpu92,231.86631944444449,6.0,128.0,1,2.0,21.666666666666668,2,0.02576585576786872,0
842,p6tku,247.9467013888889,16.0,391.0952380952381,0,42.0,323.9375,1,0.0642707853156319,0
843,vicnn51i,356.86172453703705,23.0,99.33783783783784,1,74.0,1060.904761904762,2,0.06427063422263145,0
844,9ul58r6l,98.72960648148148,10.0,1494.0983606557377,1,63.0,115.625,1,0.10027112662734584,0
845,eboxr,146.09702546296296,2.0,255.5,1,2.0,3892.0,1,0.013596468002703243,0
846,xgcl2,318.8668055555556,10.0,262.9047619047619,1,21.0,1327.6,1,0.03126301268627002,0
847,5aw7plok,110.36092592592593,1.0,245.14285714285717,1,7.0,1.0,2,0.00897981039296648,0
848,74ewb,29.323425925925925,6.0,223.0,1,1.0,955.0,1,0.19786682463441968,0
849,wwyzj,88.02699074074074,1.0,360.3,0,80.0,1642.0,3,0.01123254859767351,0
850,f1pe5,363.97572916666667,14.0,109.0,1,123.0,254.8571428571429,1,0.03835871506295938,0
851,a3q6teve,110.14385416666669,2.0,115.51282051282053,1,39.0,648.5,1,0.017994697187672506,0
852,ejhfahc0,338.9211805555556,3.0,361.0,1,6.0,326.6666666666667,2,0.008825575373375975,0
853,5dshp,37.16167824074074,19.0,139.44642857142858,1,56.0,2922.5263157894738,2,0.49788166757603264,0
854,1fp8u5rc,302.6799652777778,1.0,158.25,1,4.0,4.0,1,0.0032929403132843957,0
855,2doob1du,140.61564814814815,106.0,196.9,0,10.0,447.7692307692308,2,0.7485048537087539,0
856,ajhwh,361.5543402777778,8.0,110.86363636363636,1,22.0,1370.1666666666667,1,0.02206565778214281,0
857,rpv4m,30.019953703703703,20.0,0.0,0,0.0,252.35,2,0.644746287858323,0
858,dz54148i,141.4670833333333,60.0,2571.133333333333,0,45.0,815.2166666666667,2,0.42114991474638885,0
859,a7k3kk92,326.21445601851855,8.0,111.25,1,60.0,1696.625,1,0.024448797578635228,0
860,hkkroaw,77.63547453703704,80.0,709.3150684931506,0,79.0,468.6025641025641,2,1.0173525431237815,0
861,2p8kok8j,281.8206828703704,4.0,389.0,1,1.0,581.5,1,0.014143237189740407,0
862,sf1ubg2,319.1012847222222,39.0,1760.8235294117646,0,34.0,1106.5641025641023,1,0.12183643696976554,0
863,3sluv,209.10480324074075,2.0,211.4705882352941,1,68.0,9891.5,1,0.009519058913224248,0
864,cu0p65q2,360.6984259259259,45.0,281.07547169811323,0,53.0,1025.56,3,0.12441303797439192,0
865,wg3oe,95.08587962962964,1.0,70.49152542372882,1,59.0,1.0,2,0.010407356459186057,0
866,99alx,303.98223379629627,16.0,93.81333333333332,1,227.0,74.35714285714286,1,0.0524620723011909,0
867,u0pp6gv8q,118.99092592592592,10.0,227.83333333333331,1,6.0,118.8,2,0.08333963525019639,0
868,h6e12,285.0516666666667,4.0,90.57142857142856,1,35.0,4876.75,3,0.01398348783145236,0
869,4vfk6,265.5283333333333,7.0,621.0714285714286,1,14.0,1876.7142857142856,2,0.026263624255082326,0
870,o1uk398v5,194.6670486111111,16.0,317.625,1,16.0,32.625,1,0.08177156099390068,0
871,4c2agl81,337.7214236111111,4.0,128.6,1,5.0,1043.5,1,0.011809114278500534,0
872,b2odi,354.035,3.0,247.73584905660377,1,53.0,135.0,2,0.008449871139465123,0
873,deddzwt,109.59739583333334,1.0,167.36363636363637,1,11.0,1.0,3,0.00904180421668307,0
874,g879pahii,213.13150462962963,11.0,225.42857142857144,1,7.0,2105.0,1,0.05137030171728368,0
875,ticlfudsa,122.17038194444444,2.0,114.38323353293411,1,180.0,1.0,3,0.016237669871821073,0
876,mcbgj4fuy,171.27471064814816,1.0,159.6,1,5.0,0.0,1,0.005804682511076093,0
877,tajfkjlmo,47.250856481481485,73.0,101.15384615384616,1,13.0,396.63380281690144,1,1.5129265120509758,0
878,kilkts6x,355.1755092592593,4.0,92.72727272727272,1,66.0,6.25,1,0.011230418420173886,0
879,uslmu2ay,345.886875,14.0,166.46153846153845,1,13.0,0.0714285714285714,1,0.040358978701630036,0
880,4f5ssbqu,350.3836226851852,31.0,448.9642857142857,1,28.0,1090.8275862068965,1,0.08822266605115459,0
881,4e7f3195,228.59770833333332,286.0,457.6630036630037,1,277.0,258.49285714285713,2,1.2456570323636724,0
882,10aqhw,358.32729166666667,67.0,330.0126582278481,1,79.0,751.2388059701492,3,0.18645953578764948,0
883,h0ubc,193.9078703703704,2.0,70.38095238095238,1,21.0,1.0,3,0.010261258286797416,0
884,4b4i5,261.815,3.0,157.77142857142857,1,35.0,3030.333333333333,2,0.011414873580275098,0
885,nr7hu,359.7480787037037,7.0,120.74172185430464,1,154.0,137.57142857142858,1,0.01940412274724648,0
886,8l0969o9,358.9162152777778,140.0,81.48148148148148,1,27.0,957.3142857142856,1,0.388979418145832,0
887,7rbeh,350.13793981481484,2.0,155.25,1,44.0,5540.0,2,0.0056957673131384536,0
888,63yih,17.74533564814815,1.0,12.0,0,1.0,20.0,1,0.05334660412435933,0
889,854l1wjj,109.1529398148148,4.0,192.8125,0,16.0,6666.75,2,0.036313147944345904,0
890,rg71b6ypt,129.53002314814816,8.0,196.22413793103448,0,60.0,423.0,3,0.061288581791793674,0
891,4kkut,85.98001157407407,1.0,151.41666666666666,1,24.0,3921.0,1,0.011496894308278842,0
892,7z698jmb,363.1093287037037,2.0,133.8,1,25.0,21.0,2,0.005492855695624082,0
893,x0wkdqm9d,76.75976851851851,7.0,101.3846153846154,1,52.0,2153.5714285714284,3,0.09002084411211883,0
894,amjg1082,77.9192013888889,1.0,146.49382716049382,1,81.0,1.0,2,0.012671187523455996,0
895,va2d8hmc,44.310208333333335,2.0,66.5,1,2.0,0.0,1,0.04414016341056329,0
896,fol35ogu9,320.037349537037,12.0,81.59740259740259,1,80.0,59.25,1,0.03737882840518405,0
897,kv2pmfp2,311.47711805555554,3.0,127.95,1,60.0,24.33333333333333,3,0.009600702984807443,0
898,ilgu3um,224.8625231481481,1.0,141.6,1,5.0,1.0,2,0.004427472012893783,0
899,ph5cjbomi,49.6105787037037,1.0,59.66666666666666,1,18.0,1.0,3,0.019758714988311714,0
900,sg6eud1s1,97.30027777777778,5.0,93.6086956521739,1,23.0,931.2,1,0.050864556164360336,0
901,10ze53dkio,11.394918981481482,5.0,123.6923076923077,1,26.0,18.6,1,0.40339109981035015,0
902,420lof8dw,88.12376157407408,22.0,96.75,1,20.0,249.04545454545453,1,0.24684774981938998,0
903,40rt5d7v,354.3912384259259,59.0,182.11764705882356,1,17.0,870.7796610169491,1,0.16601422213253958,0
904,mj011,205.25819444444448,26.0,413.57142857142856,1,7.0,154.95833333333334,2,0.12605559779106418,0
905,fxyd18lx,217.5179861111111,1.0,252.8636363636364,1,22.0,1.0,1,0.004576282336281116,0
906,86grjwq0,139.9895486111111,3.0,140.19230769230768,1,78.0,1.0,1,0.02127817295361974,0
907,s1vfm59q,148.2485763888889,1.0,168.875,1,48.0,0.0,1,0.0067002314138953955,0
908,16z01t,351.16398148148147,3.0,194.68316831683168,1,101.0,28.0,2,0.008518758753747663,0
909,h251q920h,158.26938657407408,1.0,151.0344827586207,1,29.0,1.0,1,0.006278670506054303,0
910,672cekt,90.88561342592592,1.0,115.5,1,2.0,468.0,1,0.010883096523115181,0
911,2egc85lt,32.32370370370371,1.0,175.0,0,1.0,5.0,1,0.03000866917109387,0
912,2n0dkhep,123.47627314814817,6.0,180.875,0,16.0,3456.75,3,0.04820195727469257,0
913,cay6t,349.4256481481481,1.0,99.6,1,5.0,18.0,2,0.00285367239893706,0
914,gg9hf,329.47969907407406,2.0,202.0909090909091,1,22.0,1.0,2,0.006051808948033803,0
915,r9jyu55bh,98.57987268518518,1.0,77.22727272727273,1,22.0,0.0,1,0.010042189983124705,0
916,vzhyjoja,132.46864583333334,28.0,147.0,1,2.0,1020.4642857142856,1,0.2097870988738772,0
917,b0qi1,181.51460648148148,3.0,86.5,1,2.0,1.0,1,0.016437040617373215,0
918,1pbcmkca,33.4056712962963,1.0,84.66666666666667,1,3.0,190.0,1,0.029064975695086873,0
919,360t7,164.91100694444444,1.0,36.38461538461539,0,13.0,3429.0,2,0.0060273276524375,0
920,c2ash,189.9555787037037,23.0,543.4285714285714,1,7.0,1501.0434782608695,3,0.12044686076277435,0
921,uf7as41t,241.4020833333333,37.0,115.66666666666669,1,3.0,4089.432432432433,2,0.15263895215422035,0
922,6chi255i,295.4288773148148,5.0,190.92307692307693,1,26.0,105.2,3,0.01686745247390279,0
923,6augp,279.3047222222222,1.0,119.4280701754386,1,287.0,88.0,1,0.003567546033731148,0
924,2ze6gicd,356.98648148148146,91.0,382.125,1,40.0,444.7303370786517,2,0.25419954302019476,0
925,m9f3eoyd,363.0864699074074,51.0,246.65060240963857,1,83.0,911.6222222222224,2,0.14007661425311976,0
926,1324d8lk,343.0556828703704,30.0,38.77777777777778,1,9.0,376.82142857142856,2,0.08719518814430709,0
927,sz0f5rwwg,58.1459375,1.0,46.0,1,1.0,3889.0,2,0.01690733197017969,0
928,5hxcsyl0,302.3722685185185,1.0,51.95238095238095,1,21.0,0.0,1,0.0032962801935832106,0
929,51zx6,359.3033449074074,6.0,155.34146341463415,1,41.0,554.0,1,0.016652634744598084,0
930,hgrw6,342.84339120370373,8.0,246.7741935483871,1,31.0,50.375,1,0.02326640617402632,0
931,n22x5s,349.71510416666666,12.0,206.8909090909091,1,55.0,711.6666666666666,1,0.03421580609855162,0
932,hxlvbeudp,33.32965277777778,7.0,560.6666666666666,0,6.0,96.42857142857144,1,0.2039053539315501,0
933,um9fvlmiy,117.6897337962963,1.0,245.875,1,8.0,1.0,1,0.008425328526865438,0
934,pydy2asg,330.3475,20.0,40.0,1,1.0,163.0,1,0.06035959227095421,0
935,5uayd9w3,350.4451041666667,9.0,164.0,1,131.0,230.66666666666663,1,0.02560855135922425,0
936,gtofa9ty,345.2698263888889,2.0,61.3,1,20.0,10.5,2,0.0057758425585538575,0
937,40slata3,199.11834490740745,3.0,253.72222222222223,1,18.0,18.0,1,0.014991129380907417,0
938,11bqjs,173.9404861111111,3.0,89.41379310344827,1,87.0,0.3333333333333333,3,0.01714868905814398,0
939,ouh8s,114.67733796296297,1.0,52.0,0,5.0,454.0,1,0.008644735586154095,0
940,nreg6vhgt,120.20083333333334,30.0,1426.5833333333333,1,12.0,262.3333333333333,2,0.24752305058408564,0
941,ccpvo,321.97497685185186,10.0,77.66666666666667,1,3.0,105.4,3,0.030962150992233015,0
942,3y9jvyby,107.4087962962963,1.0,195.08,1,50.0,1.0,1,0.009224343726378634,0
943,srhhu8i75,89.55412037037037,1.0,226.8636363636364,1,22.0,1.0,1,0.011043119804045974,0
944,11kowl2w,111.83105324074074,2.0,860.0,1,10.0,373.5,2,0.017725616685795902,0
945,ciet6j4y,308.9944560185185,18.0,38.888888888888886,1,9.0,42.72222222222222,2,0.05806555456244905,0
946,25bykbqy,355.27859953703705,2.0,203.63636363636363,1,11.0,1.0,1,0.005613584432516805,0
947,ds7ee,362.2255671296296,57.0,10.0,1,1.0,2087.2105263157896,3,0.15692727923983826,0
948,34map9ct,299.1922916666667,11.0,113.77272727272728,0,44.0,2794.6363636363635,2,0.03664317940653317,0
949,5mtwj,101.32572916666666,48.0,217.57142857142856,0,28.0,312.1875,3,0.46909023166420144,0
950,jkmbbb5k,29.24879629629629,1.0,171.57142857142858,1,35.0,2.0,1,0.03305916672533649,0
951,62fcg72j,140.93704861111112,3.0,0.0,1,0.0,0.6666666666666666,1,0.02113613062520136,0
952,715z7w8y8,201.79527777777776,6.0,161.46428571428572,0,28.0,5160.0,2,0.02958648774146889,0
953,lhdnhf5u2,130.98414351851852,1.0,314.6,1,70.0,2.0,3,0.007576667721904725,0
954,2y8iz9tr,126.2725462962963,28.0,252.8,0,7.0,455.0,1,0.22000031283113267,0
955,bizuw,326.15344907407405,35.0,98.5,1,62.0,586.6969696969697,4,0.10698343575181231,0
956,q7szq,299.2026157407407,86.0,167.15384615384616,1,26.0,1445.421052631579,4,0.286473186743552,0
957,9115agc,266.0260069444444,413.0,46.5,1,2.0,2782.5232273838637,3,1.5466658275196614,0
958,ee4gsckrw,169.22487268518518,45.0,182.77319587628867,1,97.0,410.9333333333333,2,0.26435619713003544,0
959,6j7p6,292.8027662037037,1.0,87.5,1,18.0,66.0,2,0.0034036439238515036,0
960,4m6ldvro,303.49967592592594,2.0,166.0,1,5.0,1225.0,3,0.006568151489548809,0
961,15du5k,313.22356481481484,14.0,371.25,1,8.0,2438.0,3,0.044554265076366215,0
962,4idj1,194.33685185185183,20.0,108.66666666666669,1,12.0,1688.6666666666667,4,0.10238723420795418,0
963,k9kk5,348.0677430555556,2.0,217.1818181818182,1,44.0,2900.5,2,0.0057295468853496775,0
964,3oo5t,357.935,19.0,446.0,1,10.0,20.176470588235293,3,0.05293437530472091,0
965,105oqj6azu,31.910960648148148,1.0,150.07407407407408,1,54.0,1.0,2,0.03038501399855882,0
966,p4b71dv0,148.75630787037036,1.0,284.7142857142857,1,7.0,1.0,1,0.006677515052425063,0
967,erj1h,1.5094675925925929,1.0,52.0,1,1.0,230.0,2,0.3984909002020127,0
968,15htj3oj,359.4425810185185,147.0,935.9827586206897,0,116.0,433.6474820143885,2,0.4078319481139426,0
969,vd3pbrebx,97.03599537037036,1.0,110.975,1,40.0,1.0,2,0.010200335052672217,0
970,13cjqk,84.6255324074074,3.0,126.5,0,4.0,1.0,1,0.035036278498403496,0
